id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
4741148,Male,60,1,28.0,0,1-2 Year,Yes,40378.0,124.0,62,0
6944031,Female,23,1,8.0,1,< 1 Year,No,40600.0,152.0,213,0
4166304,Female,55,1,10.0,0,1-2 Year,Yes,37385.0,26.0,269,0
9898365,Male,28,1,28.0,0,< 1 Year,Yes,2630.0,26.0,263,0
11282277,Male,24,1,11.0,1,< 1 Year,No,28990.0,152.0,107,0
4497315,Male,41,1,8.0,0,1-2 Year,Yes,45124.0,124.0,245,0
9944690,Male,26,1,30.0,1,< 1 Year,No,22301.0,152.0,131,0
3770072,Male,46,1,28.0,0,> 2 Years,Yes,46918.0,124.0,215,0
1649107,Female,22,1,27.0,1,< 1 Year,No,35248.0,152.0,249,0
11478198,Male,37,1,28.0,1,1-2 Year,No,35791.0,125.0,128,0
8919251,Male,40,1,0.0,1,1-2 Year,No,2630.0,26.0,57,0
3688769,Male,22,1,36.0,0,< 1 Year,Yes,39249.0,152.0,112,0
3879548,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,156.0,131,0
8362192,Female,46,1,28.0,1,1-2 Year,No,34172.0,26.0,24,0
2775875,Male,58,1,47.0,0,1-2 Year,Yes,33744.0,26.0,113,0
11230083,Female,25,1,47.0,0,< 1 Year,Yes,29074.0,152.0,174,0
10594447,Male,24,1,21.0,1,< 1 Year,No,39235.0,152.0,195,0
5416837,Female,25,1,30.0,1,< 1 Year,No,25114.0,152.0,215,0
10942928,Female,28,1,14.0,0,1-2 Year,Yes,2630.0,157.0,281,0
3771055,Male,72,1,36.0,0,1-2 Year,Yes,35173.0,26.0,298,0
5839773,Male,22,1,33.0,1,< 1 Year,No,2630.0,152.0,80,0
823121,Female,28,1,41.0,0,< 1 Year,Yes,29492.0,152.0,202,0
5883401,Male,54,1,11.0,0,1-2 Year,Yes,26287.0,152.0,286,0
7786353,Female,27,1,36.0,1,< 1 Year,No,2630.0,152.0,258,0
2706054,Female,25,1,30.0,1,< 1 Year,No,29098.0,151.0,138,0
4662735,Female,24,1,28.0,1,< 1 Year,No,40256.0,152.0,103,0
5741565,Female,25,1,41.0,0,< 1 Year,Yes,2630.0,152.0,59,0
4096346,Female,20,1,11.0,0,< 1 Year,Yes,25362.0,160.0,163,0
6516371,Male,46,1,28.0,0,1-2 Year,Yes,29576.0,154.0,73,0
4316453,Female,22,1,36.0,0,< 1 Year,No,2630.0,152.0,65,0
9106025,Female,24,1,50.0,1,< 1 Year,No,29336.0,152.0,32,0
4527150,Male,40,1,28.0,0,1-2 Year,Yes,47359.0,26.0,177,0
67526,Female,35,1,15.0,1,1-2 Year,No,30692.0,152.0,101,0
3202644,Male,22,1,25.0,1,< 1 Year,No,26841.0,152.0,35,0
10686949,Male,73,1,28.0,1,1-2 Year,No,28211.0,26.0,212,0
2425866,Male,52,1,19.0,0,1-2 Year,No,43437.0,124.0,147,0
4845941,Female,29,1,3.0,1,< 1 Year,Yes,2630.0,152.0,273,0
6430494,Male,53,1,28.0,0,1-2 Year,Yes,39079.0,124.0,232,0
11463952,Male,35,1,48.0,0,1-2 Year,Yes,2630.0,26.0,90,0
5665044,Male,26,1,33.0,1,< 1 Year,No,32294.0,152.0,36,0
4752098,Male,60,1,35.0,1,1-2 Year,No,30166.0,124.0,91,0
10694003,Male,64,1,28.0,1,1-2 Year,No,2630.0,124.0,275,0
4961027,Female,50,1,41.0,0,> 2 Years,Yes,28443.0,26.0,256,0
10931250,Male,24,1,28.0,0,< 1 Year,Yes,45242.0,124.0,10,0
10683990,Male,60,1,11.0,0,1-2 Year,Yes,2630.0,26.0,280,0
7442448,Female,70,1,41.0,1,1-2 Year,No,65617.0,109.0,115,0
7053515,Male,25,1,14.0,1,< 1 Year,No,28126.0,152.0,263,0
6961863,Male,59,0,1.0,1,1-2 Year,No,2630.0,26.0,266,0
8708180,Male,41,1,28.0,1,1-2 Year,No,45277.0,124.0,33,0
822043,Female,48,1,8.0,0,1-2 Year,Yes,45438.0,124.0,281,0
8907125,Male,22,1,46.0,1,< 1 Year,No,30818.0,152.0,187,0
439798,Female,25,1,50.0,1,< 1 Year,No,37656.0,152.0,176,0
7034866,Male,38,1,36.0,1,1-2 Year,No,31945.0,124.0,263,0
8302924,Male,48,1,35.0,0,1-2 Year,Yes,2630.0,25.0,138,0
4717422,Male,33,1,30.0,1,< 1 Year,No,29057.0,152.0,272,0
414506,Female,46,1,28.0,0,1-2 Year,Yes,39742.0,26.0,204,0
2097486,Male,33,1,28.0,0,< 1 Year,Yes,46633.0,152.0,113,0
4374499,Female,29,1,15.0,1,< 1 Year,No,57773.0,152.0,77,0
3285100,Female,29,1,43.0,1,< 1 Year,No,46613.0,152.0,191,0
4722574,Female,47,1,28.0,0,1-2 Year,Yes,39199.0,60.0,262,0
2547009,Male,23,1,15.0,1,< 1 Year,No,23984.0,160.0,121,0
8672796,Female,54,1,8.0,1,1-2 Year,No,67748.0,124.0,182,0
11393432,Male,25,1,6.0,1,< 1 Year,No,2630.0,152.0,43,0
9421276,Male,47,1,20.0,0,> 2 Years,Yes,2630.0,154.0,230,0
10098903,Male,25,1,41.0,1,< 1 Year,No,25982.0,152.0,244,0
9578380,Male,70,1,28.0,1,1-2 Year,No,48805.0,24.0,214,0
8172733,Male,42,1,28.0,1,1-2 Year,Yes,40557.0,124.0,12,0
1351455,Male,41,1,31.0,1,1-2 Year,No,2630.0,152.0,95,0
7999863,Female,23,1,16.0,0,< 1 Year,No,29782.0,152.0,249,0
6357675,Male,55,1,41.0,1,1-2 Year,No,2630.0,124.0,255,0
6451369,Female,24,1,14.0,1,< 1 Year,No,28457.0,152.0,174,0
9509544,Female,29,1,6.0,1,< 1 Year,No,23578.0,152.0,91,0
8424310,Female,28,1,18.0,1,< 1 Year,No,36935.0,152.0,254,0
3872983,Female,26,1,39.0,0,< 1 Year,Yes,23591.0,152.0,165,0
10053021,Female,24,1,12.0,1,< 1 Year,No,23683.0,152.0,96,0
7990049,Female,25,1,8.0,1,< 1 Year,No,34277.0,152.0,240,0
7548881,Male,44,1,50.0,1,1-2 Year,No,2630.0,8.0,187,0
2293133,Male,39,1,39.0,1,1-2 Year,Yes,28651.0,124.0,13,0
8990336,Female,29,1,45.0,1,< 1 Year,No,29993.0,152.0,102,0
4933485,Male,39,1,28.0,1,1-2 Year,Yes,37334.0,26.0,243,0
5979732,Male,22,1,8.0,1,< 1 Year,No,35671.0,152.0,278,0
7736183,Male,31,1,16.0,1,< 1 Year,No,28208.0,152.0,24,0
9664564,Female,24,1,6.0,1,< 1 Year,No,28329.0,152.0,173,0
5738090,Male,60,1,26.0,0,1-2 Year,Yes,51312.0,26.0,155,0
2355290,Female,43,1,28.0,0,1-2 Year,Yes,33614.0,26.0,227,0
2822363,Female,55,1,33.0,0,1-2 Year,Yes,25992.0,55.0,109,0
11282488,Female,37,1,28.0,0,1-2 Year,Yes,73040.0,124.0,191,0
5193824,Female,49,1,28.0,1,1-2 Year,No,2630.0,26.0,208,0
5814014,Male,24,1,8.0,1,< 1 Year,No,71439.0,152.0,256,0
9838029,Female,25,1,47.0,1,< 1 Year,No,39875.0,26.0,117,0
8758378,Male,26,1,11.0,1,< 1 Year,No,29226.0,152.0,288,0
387532,Female,34,1,28.0,0,1-2 Year,Yes,35527.0,124.0,165,0
4437602,Male,45,1,29.0,1,1-2 Year,No,2630.0,124.0,88,0
10112607,Male,28,1,28.0,0,< 1 Year,Yes,23998.0,152.0,116,0
1007193,Female,34,1,4.0,0,1-2 Year,Yes,2630.0,26.0,220,0
2059125,Male,42,1,28.0,1,1-2 Year,No,2630.0,26.0,137,0
1437896,Female,24,1,10.0,1,< 1 Year,No,28250.0,152.0,288,0
606645,Female,20,1,45.0,1,< 1 Year,No,26478.0,160.0,253,0
3718261,Male,61,1,28.0,0,1-2 Year,Yes,34104.0,13.0,277,0
1447364,Female,25,1,11.0,1,< 1 Year,No,30954.0,152.0,24,0
995738,Male,22,1,46.0,1,< 1 Year,No,30497.0,152.0,208,0
2902170,Male,41,1,12.0,0,1-2 Year,Yes,2630.0,156.0,256,0
9580539,Male,26,1,41.0,1,< 1 Year,No,31740.0,152.0,228,0
223131,Female,42,1,28.0,0,1-2 Year,Yes,38492.0,152.0,79,0
4481724,Male,23,1,3.0,1,< 1 Year,Yes,22306.0,152.0,165,0
7929228,Female,41,1,28.0,1,1-2 Year,No,24188.0,60.0,293,0
6890745,Male,34,1,28.0,0,1-2 Year,Yes,47977.0,26.0,132,0
8354523,Male,24,1,3.0,1,< 1 Year,No,37342.0,152.0,121,0
11117968,Male,21,1,30.0,0,< 1 Year,Yes,32930.0,152.0,215,0
3367403,Male,55,1,28.0,0,> 2 Years,Yes,44935.0,26.0,285,0
10993643,Male,57,1,28.0,0,1-2 Year,Yes,39437.0,122.0,160,0
8074355,Male,34,1,15.0,0,1-2 Year,No,40550.0,14.0,112,0
8104804,Female,36,1,7.0,0,1-2 Year,No,2630.0,124.0,229,0
11489894,Male,39,1,15.0,0,1-2 Year,Yes,2630.0,156.0,74,0
11340627,Male,42,1,39.0,0,1-2 Year,Yes,2630.0,30.0,33,0
4097770,Female,41,1,35.0,0,1-2 Year,Yes,2630.0,157.0,117,0
4456727,Male,76,1,28.0,0,1-2 Year,Yes,46818.0,30.0,256,0
11064976,Female,38,1,28.0,1,1-2 Year,No,39667.0,124.0,296,0
10531660,Male,23,1,15.0,1,< 1 Year,No,29168.0,152.0,218,0
625352,Female,20,1,46.0,1,< 1 Year,No,25900.0,160.0,174,0
1270525,Male,48,1,21.0,1,1-2 Year,No,25476.0,26.0,33,0
1452949,Female,24,1,50.0,0,< 1 Year,No,29062.0,152.0,80,0
990810,Male,60,1,28.0,1,1-2 Year,No,36119.0,124.0,84,0
7483893,Female,24,1,9.0,1,< 1 Year,Yes,2630.0,152.0,167,0
8737090,Female,57,1,8.0,1,1-2 Year,No,35660.0,124.0,69,0
763742,Male,47,1,28.0,1,1-2 Year,No,48913.0,124.0,207,0
7636033,Male,44,1,28.0,0,1-2 Year,Yes,34368.0,26.0,151,0
9120168,Male,60,1,38.0,0,1-2 Year,Yes,38537.0,156.0,212,0
5854481,Male,23,1,36.0,0,< 1 Year,No,37463.0,152.0,228,0
10783295,Male,32,1,2.0,0,< 1 Year,No,33953.0,152.0,213,0
2868811,Male,23,1,10.0,1,< 1 Year,No,29051.0,152.0,131,0
334783,Male,38,1,33.0,1,1-2 Year,No,31553.0,124.0,253,0
8088087,Female,24,1,8.0,1,< 1 Year,No,25774.0,152.0,279,0
8308372,Male,43,1,28.0,0,1-2 Year,No,30256.0,124.0,115,0
3178240,Male,38,1,46.0,0,1-2 Year,Yes,28651.0,154.0,194,0
4223283,Female,23,1,33.0,1,< 1 Year,No,39443.0,152.0,29,0
1752553,Female,48,1,4.0,0,1-2 Year,Yes,32774.0,26.0,82,0
10954220,Male,53,1,28.0,0,1-2 Year,Yes,49295.0,124.0,250,0
10243767,Female,25,1,29.0,1,< 1 Year,No,31145.0,152.0,216,0
4824000,Female,40,1,24.0,1,1-2 Year,No,25184.0,26.0,100,0
9646451,Male,65,1,28.0,1,1-2 Year,No,39711.0,124.0,187,0
5665651,Male,25,1,51.0,1,< 1 Year,No,37153.0,152.0,299,0
7911995,Male,36,1,31.0,1,< 1 Year,No,2630.0,1.0,237,0
3695723,Male,24,1,50.0,1,< 1 Year,No,29342.0,152.0,140,0
864904,Male,21,1,30.0,0,< 1 Year,Yes,2630.0,152.0,132,0
4730209,Female,62,1,3.0,0,1-2 Year,Yes,26708.0,124.0,227,0
5782112,Female,56,1,35.0,0,1-2 Year,Yes,2630.0,124.0,117,0
8107868,Female,60,1,28.0,0,> 2 Years,Yes,50226.0,26.0,285,0
441904,Female,32,1,30.0,1,< 1 Year,No,28195.0,152.0,213,0
3008085,Male,41,1,7.0,0,1-2 Year,Yes,2630.0,124.0,131,0
747763,Female,24,1,50.0,0,< 1 Year,Yes,27265.0,152.0,95,0
6822526,Male,25,1,3.0,0,< 1 Year,No,33266.0,152.0,222,0
8575744,Male,25,1,2.0,1,< 1 Year,No,28863.0,152.0,216,0
3920380,Female,24,1,14.0,1,< 1 Year,No,40602.0,152.0,174,0
293786,Female,25,1,50.0,1,< 1 Year,No,45124.0,152.0,126,0
5807678,Female,23,1,22.0,1,< 1 Year,No,28066.0,152.0,109,0
1716568,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,122.0,120,0
8702243,Male,49,1,16.0,0,1-2 Year,Yes,26134.0,26.0,284,0
229198,Male,50,1,28.0,0,1-2 Year,Yes,40584.0,26.0,123,0
8092930,Male,42,1,8.0,0,1-2 Year,Yes,31834.0,124.0,286,0
4244913,Male,22,1,29.0,1,< 1 Year,No,35481.0,152.0,79,0
7490570,Female,21,1,30.0,0,< 1 Year,Yes,32913.0,160.0,210,0
9027343,Female,48,1,28.0,1,1-2 Year,No,53411.0,26.0,64,0
1155315,Female,23,1,36.0,1,< 1 Year,No,32814.0,151.0,87,0
4390616,Female,25,1,8.0,1,< 1 Year,No,44657.0,152.0,56,0
3551233,Male,21,1,30.0,1,< 1 Year,No,28204.0,160.0,35,0
7919604,Female,25,1,23.0,1,< 1 Year,No,26353.0,152.0,103,0
4155991,Female,20,1,49.0,0,< 1 Year,Yes,28134.0,160.0,213,0
2319932,Female,34,1,29.0,0,1-2 Year,Yes,36732.0,124.0,109,0
3728126,Female,22,1,18.0,0,< 1 Year,Yes,27785.0,152.0,36,0
8598878,Female,39,1,28.0,0,1-2 Year,Yes,38762.0,26.0,70,0
2492598,Female,24,1,8.0,1,< 1 Year,No,31555.0,152.0,91,0
8031048,Female,25,1,18.0,1,< 1 Year,No,25226.0,152.0,89,0
8885007,Female,24,1,36.0,1,< 1 Year,No,31695.0,152.0,251,0
4418134,Male,57,1,39.0,1,1-2 Year,No,44962.0,124.0,37,0
9414922,Male,24,1,27.0,1,< 1 Year,No,24108.0,152.0,13,0
3019070,Male,20,1,15.0,0,< 1 Year,Yes,30357.0,160.0,244,0
8809370,Female,39,1,28.0,0,1-2 Year,Yes,48584.0,124.0,128,0
1660147,Male,75,1,28.0,0,1-2 Year,Yes,25791.0,26.0,146,0
10314389,Female,65,1,31.0,0,1-2 Year,Yes,2630.0,156.0,285,0
10658670,Female,22,1,15.0,1,< 1 Year,Yes,29969.0,152.0,223,0
1597117,Female,24,1,29.0,1,< 1 Year,No,23506.0,152.0,135,0
9785601,Female,52,1,35.0,1,1-2 Year,No,25526.0,152.0,21,0
1995053,Male,54,1,35.0,1,1-2 Year,No,35293.0,152.0,255,0
8014691,Male,25,1,45.0,0,< 1 Year,Yes,2630.0,152.0,190,0
4590089,Male,53,1,28.0,0,1-2 Year,Yes,36109.0,124.0,189,0
6617108,Male,42,1,28.0,1,1-2 Year,No,32372.0,124.0,191,0
5639184,Female,21,1,2.0,0,< 1 Year,Yes,28788.0,152.0,152,0
5527999,Male,42,1,28.0,1,1-2 Year,No,32675.0,124.0,158,0
5204248,Female,42,1,27.0,1,1-2 Year,No,2630.0,151.0,156,0
10620823,Female,45,1,46.0,1,1-2 Year,No,22649.0,26.0,103,0
5165679,Male,65,1,28.0,0,1-2 Year,Yes,63825.0,26.0,35,0
6292294,Female,48,1,45.0,1,1-2 Year,No,16343.0,152.0,269,0
2363703,Male,38,1,28.0,1,< 1 Year,No,2630.0,1.0,91,0
2999725,Male,43,1,33.0,0,> 2 Years,Yes,33179.0,124.0,73,0
516237,Female,60,1,28.0,0,1-2 Year,Yes,39264.0,122.0,84,0
3680016,Male,54,1,28.0,1,1-2 Year,No,43144.0,26.0,216,0
4662655,Male,50,1,38.0,0,1-2 Year,Yes,2630.0,26.0,233,0
4734552,Male,49,1,39.0,0,1-2 Year,Yes,33289.0,124.0,297,0
10261436,Male,45,1,8.0,0,1-2 Year,Yes,49620.0,124.0,16,0
6749088,Male,52,1,46.0,0,1-2 Year,No,28050.0,124.0,42,0
6554752,Male,24,1,41.0,1,< 1 Year,No,54798.0,152.0,241,0
8982171,Male,46,1,28.0,0,1-2 Year,Yes,27676.0,26.0,131,0
3827110,Male,24,1,29.0,1,< 1 Year,No,27863.0,152.0,215,0
3757027,Female,57,1,8.0,0,1-2 Year,Yes,29490.0,152.0,83,0
6869973,Male,42,1,18.0,0,1-2 Year,Yes,2630.0,124.0,73,0
301431,Female,24,1,22.0,1,< 1 Year,No,28241.0,152.0,50,0
5232610,Female,37,1,28.0,0,1-2 Year,Yes,33812.0,26.0,204,0
6235843,Female,21,1,2.0,0,< 1 Year,Yes,25985.0,152.0,141,0
2386438,Male,22,1,32.0,0,< 1 Year,No,33716.0,152.0,92,0
5499958,Female,54,1,28.0,0,1-2 Year,Yes,37174.0,122.0,249,0
5290989,Male,24,1,28.0,1,< 1 Year,No,56844.0,152.0,226,0
7439853,Female,39,1,46.0,1,1-2 Year,No,2630.0,11.0,222,0
8981645,Male,36,1,36.0,1,1-2 Year,No,2630.0,152.0,159,0
398543,Male,29,1,4.0,1,< 1 Year,No,2630.0,152.0,33,0
1006261,Female,36,1,8.0,1,1-2 Year,No,33803.0,122.0,120,0
9058176,Male,28,1,41.0,1,< 1 Year,No,33525.0,152.0,238,0
6211555,Male,68,1,28.0,0,1-2 Year,Yes,51732.0,122.0,253,0
8390613,Male,68,1,28.0,0,1-2 Year,Yes,29555.0,26.0,43,0
11324480,Female,28,1,11.0,1,< 1 Year,No,27399.0,152.0,100,0
4027082,Female,22,1,25.0,1,< 1 Year,No,27680.0,152.0,250,0
6101661,Male,25,1,35.0,1,< 1 Year,No,31960.0,152.0,16,0
5617434,Male,22,1,15.0,1,< 1 Year,No,31363.0,152.0,216,0
11028881,Female,39,1,18.0,0,1-2 Year,Yes,34744.0,157.0,34,0
7554304,Male,23,1,28.0,0,< 1 Year,Yes,54364.0,152.0,187,0
2103804,Female,28,1,50.0,0,< 1 Year,Yes,47127.0,152.0,192,0
3591268,Male,30,1,24.0,0,< 1 Year,Yes,28169.0,154.0,106,0
5560300,Female,24,1,8.0,0,< 1 Year,Yes,32376.0,152.0,27,0
9975879,Male,21,1,8.0,0,< 1 Year,Yes,46578.0,163.0,256,0
85401,Male,22,1,46.0,1,< 1 Year,No,30070.0,152.0,10,0
3978889,Female,24,1,41.0,1,< 1 Year,No,28978.0,152.0,289,0
5570588,Male,20,1,45.0,0,< 1 Year,Yes,30832.0,160.0,27,0
2971042,Male,22,1,3.0,1,< 1 Year,No,27054.0,152.0,147,0
4803750,Male,54,1,8.0,1,1-2 Year,No,31688.0,26.0,295,0
8663936,Male,42,1,28.0,0,1-2 Year,Yes,38370.0,26.0,103,0
7889541,Female,28,1,17.0,1,< 1 Year,No,2630.0,152.0,226,0
280804,Male,29,1,45.0,1,1-2 Year,Yes,20370.0,154.0,140,0
594110,Male,24,1,14.0,1,< 1 Year,No,37148.0,152.0,180,0
3745843,Male,60,1,18.0,1,1-2 Year,No,23579.0,26.0,239,0
5369999,Female,25,1,36.0,1,< 1 Year,No,34183.0,152.0,190,0
7215453,Female,20,1,23.0,0,< 1 Year,Yes,27137.0,160.0,197,0
2938275,Female,22,1,47.0,1,< 1 Year,No,34605.0,152.0,95,0
11324627,Male,27,1,45.0,1,< 1 Year,No,37293.0,152.0,172,0
1054631,Male,28,1,21.0,1,< 1 Year,No,20257.0,152.0,72,0
11051260,Female,23,1,28.0,0,< 1 Year,Yes,44623.0,152.0,248,0
7165708,Male,58,1,39.0,0,1-2 Year,Yes,35555.0,124.0,228,0
3556124,Female,22,1,17.0,0,1-2 Year,Yes,2630.0,156.0,293,0
6326963,Female,34,1,28.0,1,1-2 Year,Yes,24242.0,124.0,190,0
7762965,Male,21,1,36.0,0,< 1 Year,Yes,34826.0,152.0,199,0
6585032,Male,56,1,28.0,1,1-2 Year,Yes,2630.0,26.0,30,0
3779612,Female,51,1,28.0,0,1-2 Year,Yes,47344.0,26.0,259,0
5654031,Male,22,1,8.0,1,< 1 Year,No,36418.0,152.0,274,0
3898390,Male,21,1,46.0,1,1-2 Year,No,31656.0,154.0,29,0
2860194,Female,23,1,30.0,1,< 1 Year,No,27888.0,152.0,89,0
11406611,Male,38,1,15.0,1,1-2 Year,No,2630.0,26.0,211,0
10720183,Female,23,1,11.0,1,< 1 Year,No,28065.0,152.0,122,0
1037986,Female,51,1,28.0,0,1-2 Year,Yes,43271.0,124.0,118,0
7149863,Female,48,1,48.0,0,1-2 Year,Yes,2630.0,157.0,87,0
3755703,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,160.0,165,0
10935362,Female,25,1,46.0,1,< 1 Year,No,28961.0,152.0,257,0
5314393,Male,23,1,28.0,1,< 1 Year,No,43267.0,152.0,187,0
11313378,Female,23,1,17.0,1,< 1 Year,No,2630.0,26.0,136,0
9472349,Male,24,1,28.0,1,< 1 Year,No,53516.0,152.0,245,0
9678287,Female,75,1,10.0,0,> 2 Years,Yes,26243.0,26.0,80,0
7686854,Male,22,1,8.0,1,< 1 Year,No,51400.0,152.0,279,0
5743907,Female,28,1,8.0,1,< 1 Year,No,53887.0,152.0,126,0
10939275,Male,27,1,17.0,1,< 1 Year,No,34109.0,152.0,169,0
6809987,Male,23,1,8.0,1,< 1 Year,No,24763.0,152.0,144,0
10840538,Female,43,1,28.0,1,1-2 Year,No,2630.0,35.0,114,0
1391956,Female,79,1,41.0,1,1-2 Year,No,49739.0,12.0,113,0
10068422,Male,67,1,28.0,0,1-2 Year,Yes,62481.0,55.0,287,0
6500895,Male,40,1,8.0,1,1-2 Year,No,43485.0,26.0,228,0
6786983,Female,23,1,37.0,1,< 1 Year,No,31846.0,26.0,256,0
9097501,Female,23,1,3.0,1,< 1 Year,No,25679.0,152.0,85,0
227057,Female,25,1,41.0,1,< 1 Year,No,24370.0,152.0,51,0
2431516,Female,30,1,33.0,1,< 1 Year,No,43786.0,151.0,171,0
441341,Female,68,1,28.0,0,1-2 Year,Yes,24355.0,26.0,127,0
3661849,Female,28,1,28.0,0,< 1 Year,Yes,2630.0,156.0,69,0
4746131,Male,31,1,28.0,1,1-2 Year,No,28141.0,124.0,24,0
48024,Male,67,1,0.0,1,1-2 Year,No,2630.0,122.0,113,0
3563119,Female,36,1,28.0,0,1-2 Year,Yes,29497.0,124.0,170,0
8276674,Male,77,1,24.0,1,1-2 Year,No,31752.0,26.0,247,0
9977997,Male,76,1,3.0,0,> 2 Years,Yes,28356.0,26.0,193,0
2015743,Male,48,1,21.0,1,1-2 Year,Yes,27797.0,124.0,83,0
2761294,Female,45,1,28.0,1,1-2 Year,No,50662.0,124.0,292,0
1149979,Female,25,1,47.0,1,< 1 Year,No,48640.0,152.0,42,0
2070817,Female,22,1,8.0,1,< 1 Year,No,44682.0,160.0,110,0
7186,Female,62,1,38.0,0,1-2 Year,Yes,2630.0,163.0,291,0
258897,Male,21,1,28.0,0,1-2 Year,Yes,36570.0,154.0,227,0
10600013,Male,31,1,18.0,1,1-2 Year,No,27809.0,125.0,254,0
11061727,Male,22,1,5.0,0,< 1 Year,Yes,36605.0,152.0,204,0
8573211,Female,31,1,25.0,1,< 1 Year,No,2630.0,160.0,138,0
157597,Male,39,1,23.0,1,1-2 Year,No,29320.0,26.0,57,0
7401909,Male,21,1,43.0,0,< 1 Year,Yes,29447.0,152.0,131,0
10515651,Male,51,1,28.0,0,1-2 Year,Yes,43747.0,124.0,97,0
2174621,Female,24,1,45.0,1,< 1 Year,No,28126.0,26.0,203,0
8269442,Male,24,1,15.0,1,< 1 Year,No,24755.0,152.0,64,0
4893401,Male,30,1,36.0,0,< 1 Year,Yes,2630.0,160.0,181,0
10151913,Male,45,1,28.0,0,> 2 Years,Yes,38228.0,124.0,126,0
11435626,Male,24,1,8.0,1,< 1 Year,No,48972.0,152.0,197,0
8794729,Male,24,1,13.0,1,< 1 Year,No,29281.0,152.0,219,0
6570811,Male,22,1,36.0,0,1-2 Year,Yes,29117.0,124.0,172,0
8069727,Male,24,1,46.0,1,< 1 Year,No,2630.0,152.0,180,0
3671456,Male,57,1,28.0,0,> 2 Years,Yes,43703.0,26.0,189,0
2776905,Female,21,1,8.0,0,< 1 Year,Yes,34574.0,152.0,97,0
6948162,Female,48,1,41.0,0,1-2 Year,Yes,2630.0,26.0,21,0
10008706,Female,25,1,9.0,1,< 1 Year,Yes,2630.0,152.0,234,0
5915628,Male,23,1,18.0,0,< 1 Year,Yes,2630.0,160.0,191,0
4945135,Female,51,1,31.0,1,1-2 Year,No,2630.0,120.0,125,0
2264239,Male,65,1,28.0,0,> 2 Years,Yes,65839.0,26.0,118,0
9247195,Male,64,1,18.0,0,1-2 Year,Yes,31825.0,124.0,282,0
10565427,Male,31,1,28.0,1,< 1 Year,No,43794.0,152.0,136,0
11327543,Male,24,1,28.0,0,< 1 Year,Yes,67870.0,152.0,114,0
6461190,Male,24,1,47.0,1,< 1 Year,No,43287.0,26.0,298,0
705894,Male,25,1,21.0,1,< 1 Year,No,29082.0,152.0,256,0
11281922,Male,36,1,46.0,0,1-2 Year,Yes,38586.0,26.0,190,0
3073890,Female,63,1,29.0,0,1-2 Year,Yes,31239.0,124.0,94,0
3989619,Female,23,1,6.0,1,< 1 Year,No,20594.0,152.0,36,0
10513935,Female,22,1,17.0,1,< 1 Year,No,50850.0,160.0,63,0
9224940,Female,23,1,8.0,0,< 1 Year,No,24897.0,152.0,135,0
1760497,Male,35,1,17.0,0,1-2 Year,Yes,31667.0,124.0,202,0
8472186,Female,68,1,28.0,0,1-2 Year,Yes,58228.0,122.0,217,0
5021283,Female,35,1,8.0,1,1-2 Year,No,33264.0,124.0,191,0
679469,Female,70,1,28.0,0,1-2 Year,Yes,41258.0,26.0,115,0
9010869,Female,26,1,28.0,1,< 1 Year,No,29077.0,152.0,103,0
10566962,Male,31,1,8.0,1,< 1 Year,No,48738.0,152.0,189,0
1487732,Male,40,1,28.0,1,1-2 Year,No,29425.0,124.0,282,0
10371659,Female,48,1,28.0,0,1-2 Year,Yes,40950.0,26.0,160,0
1878884,Female,56,1,28.0,0,1-2 Year,Yes,27470.0,124.0,251,0
8333965,Male,28,1,6.0,1,< 1 Year,No,24291.0,152.0,192,0
9959017,Female,48,1,46.0,0,1-2 Year,Yes,2630.0,152.0,218,0
2670995,Male,69,1,8.0,1,1-2 Year,No,47044.0,7.0,228,0
5445868,Male,40,1,38.0,0,1-2 Year,Yes,2630.0,26.0,161,0
1745747,Male,39,1,28.0,0,> 2 Years,Yes,53559.0,124.0,70,0
1515519,Male,73,1,43.0,0,1-2 Year,Yes,2630.0,26.0,256,0
7837241,Female,38,1,34.0,0,> 2 Years,Yes,2630.0,124.0,186,0
10893370,Female,35,1,29.0,1,1-2 Year,No,28691.0,26.0,114,0
9480584,Male,38,1,33.0,0,1-2 Year,Yes,36342.0,26.0,88,0
5922777,Female,44,1,28.0,0,1-2 Year,No,31277.0,26.0,242,0
233507,Male,43,1,28.0,0,1-2 Year,Yes,45297.0,26.0,281,0
2513896,Male,43,1,45.0,1,1-2 Year,No,23251.0,124.0,89,0
8133961,Female,23,1,6.0,1,< 1 Year,No,25983.0,152.0,209,0
10855095,Male,65,1,46.0,0,1-2 Year,Yes,2630.0,156.0,21,0
11182599,Female,44,1,28.0,1,1-2 Year,No,56273.0,26.0,15,0
6005613,Male,29,1,13.0,1,< 1 Year,No,29276.0,152.0,258,0
451194,Female,43,1,50.0,0,1-2 Year,No,36284.0,8.0,130,0
7953195,Female,23,1,25.0,1,< 1 Year,No,48615.0,152.0,67,0
2907226,Male,68,0,50.0,0,1-2 Year,Yes,22986.0,25.0,187,0
2835100,Female,38,1,28.0,1,1-2 Year,No,29588.0,122.0,27,0
1114783,Male,26,1,8.0,1,< 1 Year,No,28920.0,152.0,115,0
